="date",time,open,high,low,close,volume
="2019-11-08",10.21.00,258.1291,258.2299,258.1291,258.1750,16358
="2019-11-08",10.22.00,258.1700,258.2000,258.1100,258.1204,13731
="2019-11-08",10.23.00,258.1100,258.1100,257.9800,257.9800,237993
="2019-11-08",10.24.00,257.9700,258.0000,257.9300,257.9700,32009
="2019-11-08",10.25.00,257.9700,258.1600,257.9650,258.0800,39988
="2019-11-08",10.26.00,258.0700,258.1100,258.0551,258.0800,12130
="2019-11-08",10.27.00,258.0800,258.1678,258.0793,258.1678,18860
="2019-11-08",10.28.00,258.1600,258.1600,258.0800,258.1210,18847
="2019-11-08",10.29.00,258.1300,258.2300,258.1300,258.2147,14637
="2019-11-08",10.30.00,258.2100,258.3319,258.1500,258.3300,38196
="2019-11-08",10.31.00,258.3400,258.3900,258.3300,258.3812,24825
="2019-11-08",10.32.00,258.4000,258.4400,258.3900,258.3900,24310
="2019-11-08",10.33.00,258.3970,258.3970,258.3000,258.3200,15846
="2019-11-08",10.34.00,258.3100,258.3900,258.3100,258.3700,11429
="2019-11-08",10.35.00,258.3600,258.3700,258.3000,258.3300,11965
="2019-11-08",10.36.00,258.3300,258.3800,258.3200,258.3702,18163
="2019-11-08",10.37.00,258.3632,258.3697,258.2900,258.3200,8021
="2019-11-08",10.38.00,258.3300,258.3800,258.3300,258.3600,15401
="2019-11-08",10.39.00,258.3709,258.4200,258.3600,258.4100,19872
="2019-11-08",10.40.00,258.4000,258.4385,258.3500,258.4200,20314
="2019-11-08",10.41.00,258.4100,258.4550,258.4000,258.4200,13369
="2019-11-08",10.42.00,258.4285,258.4900,258.4200,258.4600,18153
="2019-11-08",10.43.00,258.4700,258.4870,258.4400,258.4400,13932
="2019-11-08",10.44.00,258.4450,258.5300,258.4402,258.4700,16665
="2019-11-08",10.45.00,258.4700,258.5100,258.4600,258.5085,10673
="2019-11-08",10.46.00,258.5185,258.5400,258.4700,258.5400,21790
="2019-11-08",10.47.00,258.5385,258.5700,258.4900,258.5470,50401
="2019-11-08",10.48.00,258.5500,258.5500,258.4600,258.5000,22354
="2019-11-08",10.49.00,258.5100,258.5200,258.5000,258.5000,131394
="2019-11-08",10.50.00,258.4900,258.5000,258.4100,258.4185,28581
="2019-11-08",10.51.00,258.4300,258.4400,258.3700,258.3700,20057
="2019-11-08",10.52.00,258.3750,258.4600,258.3600,258.4600,21176
="2019-11-08",10.53.00,258.4683,258.5150,258.4683,258.5100,15429
="2019-11-08",10.54.00,258.5185,258.5200,258.4800,258.5000,15718
="2019-11-08",10.55.00,258.5118,258.5200,258.4300,258.4300,14126
="2019-11-08",10.56.00,258.4449,258.5100,258.4200,258.5100,16408
="2019-11-08",10.57.00,258.5100,258.5100,258.4700,258.5100,7033
="2019-11-08",10.58.00,258.5100,258.5100,258.5100,258.5100,27203
="2019-11-08",10.59.00,258.5200,258.5400,258.5100,258.5200,14332
="2019-11-08",11.00.00,258.5500,258.6300,258.5500,258.6000,23937
="2019-11-08",11.01.00,258.6000,258.6300,258.5800,258.6285,14129
="2019-11-08",11.02.00,258.6300,258.6300,258.5300,258.5501,16041
="2019-11-08",11.03.00,258.5650,258.5900,258.5500,258.5676,9990
="2019-11-08",11.04.00,258.5700,258.5800,258.5300,258.5484,11881
="2019-11-08",11.05.00,258.5500,258.6000,258.5363,258.5800,17881
="2019-11-08",11.06.00,258.5900,258.6000,258.5300,258.5300,11489
="2019-11-08",11.07.00,258.5300,258.5300,258.4600,258.5300,25914
="2019-11-08",11.08.00,258.5300,258.6000,258.5244,258.6000,41349
="2019-11-08",11.09.00,258.5931,258.6000,258.5350,258.5350,21868
="2019-11-08",11.10.00,258.5400,258.6000,258.5400,258.5900,14625
="2019-11-08",11.11.00,258.5800,258.5900,258.4800,258.5300,15737
="2019-11-08",11.12.00,258.5600,258.6000,258.5600,258.5800,15149
="2019-11-08",11.13.00,258.5701,258.5900,258.5700,258.5900,16707
="2019-11-08",11.14.00,258.5900,258.6000,258.5500,258.5801,9851
="2019-11-08",11.15.00,258.5800,258.5800,258.5200,258.5200,9271
="2019-11-08",11.16.00,258.5200,258.5200,258.4500,258.4700,26149
="2019-11-08",11.17.00,258.4700,258.4800,258.4350,258.4400,11032
="2019-11-08",11.18.00,258.4500,258.4900,258.4300,258.4800,10720
="2019-11-08",11.19.00,258.4700,258.5300,258.4572,258.5298,11834
="2019-11-08",11.20.00,258.5400,258.5500,258.4850,258.5100,16937
="2019-11-08",11.21.00,258.5277,258.5277,258.4800,258.5100,9386
="2019-11-08",11.22.00,258.5000,258.5180,258.4800,258.4800,7925
="2019-11-08",11.23.00,258.4800,258.4894,258.3500,258.4100,24523
="2019-11-08",11.24.00,258.4000,258.4900,258.3700,258.4515,16361
="2019-11-08",11.25.00,258.4502,258.4839,258.4400,258.4700,9771
="2019-11-08",11.26.00,258.4610,258.4809,258.4600,258.4700,5572
="2019-11-08",11.27.00,258.4716,258.5200,258.4700,258.5000,8217
="2019-11-08",11.28.00,258.5000,258.5000,258.4300,258.4399,10065
="2019-11-08",11.29.00,258.4400,258.4800,258.4400,258.4600,5661
="2019-11-08",11.30.00,258.4600,258.4990,258.4100,258.4300,11388
="2019-11-08",11.31.00,258.4383,258.4697,258.4311,258.4600,5535
="2019-11-08",11.32.00,258.4600,258.4900,258.4600,258.4700,15147
="2019-11-08",11.33.00,258.4800,258.5500,258.4787,258.5400,22250
="2019-11-08",11.34.00,258.5200,258.5700,258.4742,258.4750,17245
="2019-11-08",11.35.00,258.4800,258.5062,258.4500,258.4920,9145
="2019-11-08",11.36.00,258.5082,258.5184,258.4800,258.5000,6896
="2019-11-08",11.37.00,258.5002,258.5300,258.4900,258.5200,11556
="2019-11-08",11.38.00,258.5200,258.6400,258.5200,258.6300,23844
="2019-11-08",11.39.00,258.6400,258.7600,258.6284,258.7400,50516
="2019-11-08",11.40.00,258.7401,258.7664,258.7000,258.7500,36187
="2019-11-08",11.41.00,258.7400,258.7900,258.7200,258.7400,29686
="2019-11-08",11.42.00,258.7600,258.7900,258.6900,258.7700,19409
="2019-11-08",11.43.00,258.7650,258.7800,258.7100,258.7304,15749
="2019-11-08",11.44.00,258.7300,258.7500,258.6700,258.7400,18210
="2019-11-08",11.45.00,258.7400,258.8700,258.7400,258.8700,36694
="2019-11-08",11.46.00,258.8658,258.8700,258.8400,258.8600,21314
="2019-11-08",11.47.00,258.8500,258.9000,258.8500,258.8836,31480
="2019-11-08",11.48.00,258.8760,258.8920,258.8600,258.8800,22693
="2019-11-08",11.49.00,258.8850,258.9000,258.8600,258.8700,31671
="2019-11-08",11.50.00,258.8600,258.8700,258.7900,258.8574,35497
="2019-11-08",11.51.00,258.8400,258.8700,258.7928,258.8600,18481
="2019-11-08",11.52.00,258.8700,258.9000,258.8500,258.8500,11612
="2019-11-08",11.53.00,258.8500,258.9600,258.8500,258.9600,19096
="2019-11-08",11.54.00,258.9500,258.9600,258.9300,258.9504,25774
